repeat,task_id,task_name,sample_id,raw_output,parse_success,is_valid,unique_key,unique_method,parse_failure_reason
2,tree,Tree,56,"(0, [(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7)])",False,False,,isomorphism,第 1 条边端点越界（节点范围应为 0..-1）。
2,tree,Tree,57,"(8, [
  (0, 1),
  (1, 2),
  (2, 3),
  (3, 4),
  (4, 5),
  (5, 6),
  (6, 7),
  (7, 0)
])",True,False,,isomorphism,
2,tree,Tree,59,"(8, [(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8)])",False,False,,isomorphism,第 8 条边端点越界（节点范围应为 0..7）。
2,tree,Tree,60,"(7, [('6', '7'), ('7', '0')])",False,False,,isomorphism,第 1 条边端点越界（节点范围应为 0..6）。
2,tree,Tree,61,"(8, [((0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,0))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
2,tree,Tree,62,"(8, [((0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
2,tree,Tree,64,"(8, [(0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,8)])",False,False,,isomorphism,第 8 条边端点越界（节点范围应为 0..7）。
2,tree,Tree,66,"(7, [(6, 7)])",False,False,,isomorphism,第 1 条边端点越界（节点范围应为 0..6）。
2,tree,Tree,67,"(8, [('1', '0'), ('2', '1'), ('3', '2'), ('4', '3'), ('5', '4'), ('6', '5'), ('7', '6'), ('8', '7')])",False,False,,isomorphism,第 8 条边端点越界（节点范围应为 0..7）。
2,tree,Tree,68,"(8, [('0', '1'), ('1', '2'), ('2', '3'), ('3', '4'), ('4', '5'), ('5', '6')])",True,False,,isomorphism,
2,tree,Tree,69,"(8, [(0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,8)])",False,False,,isomorphism,第 8 条边端点越界（节点范围应为 0..7）。
2,tree,Tree,70,"(0, [(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7)])",False,False,,isomorphism,第 1 条边端点越界（节点范围应为 0..-1）。
2,tree,Tree,71,"(8, [
    (0, 1),
    (1, 2),
    (2, 3),
    (3, 4),
    (4, 5),
    (5, 6),
    (6, 7),
    (7, 0)
])",True,False,,isomorphism,
2,tree,Tree,73,"(0, [(0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7)])",False,False,,isomorphism,第 1 条边端点越界（节点范围应为 0..-1）。
2,tree,Tree,74,"(0, [1, 2, 3, 4, 5, 6])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
2,tree,Tree,75,"(4, [3])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
2,tree,Tree,77,"(8, [('0', '1'), ('1', '2'), ('2', '3'), ('3', '4'), ('4', '5'), ('5', '6'), ('6', '7'), ('7', '7')])",True,False,,isomorphism,
2,tree,Tree,80,"(7, [6])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
2,tree,Tree,82,"(4, [3])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
2,tree,Tree,83,"(8, [(""0"", ""1""), (""1"", ""2""), (""2"", ""3""), (""3"", ""4""), (""4"", ""5""), (""5"", ""6""), (""6"", ""7""), (""7"", ""0"")])",True,False,,isomorphism,
2,tree,Tree,85,"(8, [7])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
2,tree,Tree,87,"(8, [(0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,8)])",False,False,,isomorphism,第 8 条边端点越界（节点范围应为 0..7）。
2,tree,Tree,88,"(8, [
  (0, 1),
  (1, 2),
  (2, 3),
  (3, 4),
  (4, 5),
  (5, 6),
  (6, 7),
  (7, 0)
])",True,False,,isomorphism,
2,tree,Tree,89,"(8, [('0', '1'), ('1', '2'), ('2', '3'), ('3', '4'), ('4', '5'), ('5', '6'), ('6', '7'), ('7', '8')])",False,False,,isomorphism,第 8 条边端点越界（节点范围应为 0..7）。
2,tree,Tree,90,"(8, [('1', '0'), ('2', '1'), ('3', '2'), ('4', '3'), ('5', '4'), ('6', '5'), ('7', '6'), ('8', '7')])",False,False,,isomorphism,第 8 条边端点越界（节点范围应为 0..7）。
2,tree,Tree,91,"Sure! Let's start by following the steps you outlined:

1. Start with node 0.

So, our graph initially consists of one node, labeled 0.

2. Connect each new node to exactly one existing node.

To conn",False,False,,isomorphism,"格式错误，无法解析为 `(n, [(u,v), ...])`：unterminated string literal (detected at line 1) (<unknown>, line 1)"
2,tree,Tree,92,"(8, [('0', '0'), ('1', '0'), ('2', '0'), ('2', '1'), ('3', '0'), ('3', '2'), ('4', '0'), ('4', '3'), ('5', '0'), ('5', '4'), ('6', '0'), ('6', '5'), ('7', '0'), ('7', '6')])",True,False,,isomorphism,
2,tree,Tree,93,"Sure, I'd be happy to help! Here's my reasoning step by step:

1. Start with node 0.

Okay, so we have our first node, node 0.

2. Connect each new node to exactly one existing node.

For our first no",False,False,,isomorphism,"格式错误，无法解析为 `(n, [(u,v), ...])`：unterminated string literal (detected at line 13) (<unknown>, line 13)"
2,tree,Tree,94,"(8, [(0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,8)])",False,False,,isomorphism,第 8 条边端点越界（节点范围应为 0..7）。
2,tree,Tree,95,"(0, [('0', '1'), ('1', '2'), ('2', '3'), ('3', '4'), ('4', '5'), ('5', '6'), ('6', '7'), ('7', '8')])",False,False,,isomorphism,第 1 条边端点越界（节点范围应为 0..-1）。
2,tree,Tree,96,"(8, [(""0"", ""1""), (""1"", ""2""), (""2"", ""3""), (""3"", ""4""), (""4"", ""5""), (""5"", ""6""), (""6"", ""7""), (""7"", ""0"")])",True,False,,isomorphism,
2,tree,Tree,97,"(8, [('1', '0'), ('2', '1'), ('3', '2'), ('4', '3'), ('5', '4'), ('6', '5'), ('7', '6'), ('8', '7')])",False,False,,isomorphism,第 8 条边端点越界（节点范围应为 0..7）。
2,tree,Tree,98,"(7, [6, 8])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
2,tree,Tree,99,"(0, [(0,1), (0,2), (2,3), (3,4), (4,5)])",False,False,,isomorphism,第 1 条边端点越界（节点范围应为 0..-1）。
2,tree,Tree,100,"(7, [(0,1), (0,2), (1,3), (2,4), (3,5), (4,6), (5,7)])",False,False,,isomorphism,第 7 条边端点越界（节点范围应为 0..6）。
2,cycle,Cycle,2,"(10, [(0,1), (0,9), (1,2), (1,10), (2,3), (2,11), (3,4), (3,12), (4,5), (4,13), (5,6), (5,14), (6,7), (6,15), (7,8), (7,16), (8,9), (8,17), (9,0)])",False,False,,isomorphism,第 4 条边端点越界（节点范围应为 0..9）。
2,cycle,Cycle,4,"(10, [('0', '1'), ('0', '2'), ('0', '3'), ('0', '4'), ('0', '5'), ('0', '6'), ('0', '7'), ('0', '8'), ('0', '9')])",True,False,,isomorphism,
2,cycle,Cycle,5,"(10, [(0, 1), (0, 9), (1, 2), (1, 8), (2, 3), (2, 7), (3, 4), (3, 6), (4, 5), (4, 9), (5, 6), (5, 7), (6, 7), (7, 8), (8, 9), (9, 0)])",True,False,,isomorphism,
2,cycle,Cycle,6,"(10, [(0,1), (0,2), ..., (0,9), (9,0)])",False,False,,isomorphism,"第 3 条边不是二元组 `(u,v)`。"
2,cycle,Cycle,7,"(10, [(0, 1), (1, 2), (2, 3), ..., (9, 0)])",False,False,,isomorphism,"第 4 条边不是二元组 `(u,v)`。"
2,cycle,Cycle,8,"(10, [((0,1), (1,2), (2,3), ..., (9,0))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
2,cycle,Cycle,9,"(10, [((0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,8), (8,9), (9,0))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
2,cycle,Cycle,10,"(10, [((0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 0))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
2,cycle,Cycle,13,"(10, [
    (0, 1),
    (0, 2),
    (0, 3),
    (0, 4),
    (0, 5),
    (0, 6),
    (0, 7),
    (0, 8),
    (0, 9),
    (9, 0)
])",True,False,,isomorphism,
2,cycle,Cycle,15,"(10, [((0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,8), (8,9), (9,0))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
2,cycle,Cycle,16,"(10, [(0, 1), (0, 9), (1, 2), (1, 10), (2, 3), (2, 11), (3, 4), (3, 12), (4, 5), (4, 13), (5, 6), (5, 14), (6, 7), (6, 15), (7, 8), (7, 16), (8, 9), (8, 17), (9, 0), (9, 18)])",False,False,,isomorphism,第 4 条边端点越界（节点范围应为 0..9）。
2,cycle,Cycle,18,"(10, [((0,1), (1,2), (2,3), ..., (9,10), (10,0))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
2,cycle,Cycle,20,"(10, [(0,1), (0,2), (0,3), ..., (0,9), (9,1), (9,2), (9,3), ..., (9,9)])",False,False,,isomorphism,"第 4 条边不是二元组 `(u,v)`。"
2,cycle,Cycle,21,"(10, [(0,1), (0,2), (1,2), (1,3), (2,3), (2,4), (3,4), (3,5), (4,5), (4,9), (5,9), (9,0)])",True,False,,isomorphism,
2,cycle,Cycle,25,"(10, [((0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,8), (8,9), (9,0))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
2,cycle,Cycle,26,"(10, [((0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,8), (8,9), (9,0))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
2,cycle,Cycle,27,"Sure, I can help you with that! Here's my reasoning and the final graph:

Reasoning:

1. First, I'll create a path visiting all 10 nodes: 0-1-2-...-9.

Let's start with node 0 and visit node 1.

2. Ne",False,False,,isomorphism,"格式错误，无法解析为 `(n, [(u,v), ...])`：unterminated string literal (detected at line 1) (<unknown>, line 1)"
2,cycle,Cycle,29,"(10, [((0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 0))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
2,cycle,Cycle,32,"(10, [((0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,8), (8,9), (9,0))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
2,cycle,Cycle,34,"(10, [((0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,8), (8,9), (9,0))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
2,cycle,Cycle,36,"(10, [((0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,8), (8,9), (9,0))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
2,cycle,Cycle,38,"(10, [((0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 0))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
2,cycle,Cycle,42,"(10, [((0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,8), (8,9), (9,0))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
2,cycle,Cycle,43,"(10, [((0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,8), (8,9), (9,0))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
2,cycle,Cycle,44,"(10, [((0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,8), (8,9), (9,0))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
2,cycle,Cycle,45,"(10, [('0', '1'), ('0', '2'), ('1', '2'), ('1', '3'), ('2', '3'), ('2', '4'), ('3', '4'), ('3', '5'), ('4', '5'), ('4', '9'), ('5', '9'), ('9', '0')])",True,False,,isomorphism,
2,cycle,Cycle,46,"(10, [('0', '1'), ('0', '9'), ('1', '2'), ('1', '8'), ('2', '3'), ('2', '7'), ('3', '4'), ('3', '6'), ('4', '5'), ('4', '9'), ('5', '6'), ('5', '8'), ('6', '7'), ('7', '8'), ('8', '9')])",True,False,,isomorphism,
2,cycle,Cycle,50,"(10, [((0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,8), (8,9), (9,0))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
2,cycle,Cycle,55,"(10, [(0, 1), (1, 2), (2, 3), ..., (9, 0)])",False,False,,isomorphism,"第 4 条边不是二元组 `(u,v)`。"
2,cycle,Cycle,56,"(10, [((0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 0))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
2,cycle,Cycle,58,"(10, [((0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,8), (8,9), (9,0))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
2,cycle,Cycle,59,"(10, [((0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,8), (8,9), (9,0))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
2,cycle,Cycle,60,"(10, [((0, 1), (1, 2), (2, 3), ..., (9, 10)), ((9, 0),)])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
2,cycle,Cycle,61,"(10, [((0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,8), (8,9), (9,0))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
2,cycle,Cycle,62,"(10, [(0,1), (0,2), ..., (9,10)])",False,False,,isomorphism,"第 3 条边不是二元组 `(u,v)`。"
2,cycle,Cycle,64,"(10, [('0', '1'), ('0', '2'), ('1', '2'), ('1', '3'), ('2', '3'), ('2', '4'), ('3', '4'), ('3', '5'), ('4', '5'), ('4', '9'), ('5', '9'), ('9', '0')])",True,False,,isomorphism,
2,cycle,Cycle,65,"(10, [((0,1), (1,2), (2,3), ..., (9,0))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
2,cycle,Cycle,67,"(10, [('0', '1'), ('0', '2'), ('0', '3'), ('0', '4'), ('0', '5'), ('0', '6'), ('0', '7'), ('0', '8'), ('0', '9')])",True,False,,isomorphism,
2,cycle,Cycle,68,"(10, [('0', '1'), ('0', '2'), ('0', '3'), ('0', '4'), ('0', '5'), ('0', '6'), ('0', '7'), ('0', '8'), ('0', '9')])",True,False,,isomorphism,
2,cycle,Cycle,69,"(10, [
    (0, 1),
    (0, 2),
    (0, 3),
    (0, 4),
    (0, 5),
    (0, 6),
    (0, 7),
    (0, 8),
    (0, 9),
    (9, 0)
])",True,False,,isomorphism,
2,cycle,Cycle,70,"(10, [((0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,8), (8,9), (9,0))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
2,cycle,Cycle,71,"(10, [((0, 1), (1, 2), (2, 3), ..., (9, 0))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
2,cycle,Cycle,72,"(10, [((0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 0))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
2,cycle,Cycle,73,"(10, [((0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,8), (8,9), (9,0))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
2,cycle,Cycle,74,"(10, [(0,1), (1,2), (2,3), ..., (9,0), (0,9)])",False,False,,isomorphism,"第 4 条边不是二元组 `(u,v)`。"
2,cycle,Cycle,77,"(10, [('0', '1'), ('0', '2'), ('1', '2'), ('1', '3'), ('2', '3'), ('2', '4'), ('3', '4'), ('3', '5'), ('4', '5'), ('4', '9'), ('5', '9'), ('9', '0')])",True,False,,isomorphism,
2,cycle,Cycle,78,"(10, [('0', '1'), ('0', '9'), ('1', '2'), ('1', '9'), ('2', '3'), ('2', '8'), ('3', '4'), ('3', '7'), ('4', '5'), ('4', '6'), ('5', '6'), ('5', '9'), ('6', '7'), ('7', '8'), ('8', '9')])",True,False,,isomorphism,
2,cycle,Cycle,79,"(10, [(0,1), (0,2), (0,3), ..., (0,9), (9,0)])",False,False,,isomorphism,"第 4 条边不是二元组 `(u,v)`。"
2,cycle,Cycle,81,"(10, [('0', '1'), ('0', '2'), ('0', '3'), ('0', '4'), ('0', '5'), ('0', '6'), ('0', '7'), ('0', '8'), ('0', '9')])",True,False,,isomorphism,
2,cycle,Cycle,82,"(10, [((0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,8), (8,9), (9,0))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
2,cycle,Cycle,83,"(10, [(0,1), (1,2), (2,3), ..., (9,0)])",False,False,,isomorphism,"第 4 条边不是二元组 `(u,v)`。"
2,cycle,Cycle,84,"(10, [((0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,8), (8,9), (9,0))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
2,cycle,Cycle,85,"(10, [((0,1), (1,2), (2,3), ..., (9,10)), (1,2), (2,3), ..., (9,10)])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
2,cycle,Cycle,88,"(10, [(0,1), (1,2), (2,3), ..., (9,5), (9,0)])",False,False,,isomorphism,"第 4 条边不是二元组 `(u,v)`。"
2,cycle,Cycle,89,"(10, [((0, 1), (1, 2), (2, 3), ..., (9, 10)), ((0, 9), (9, 0))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
2,cycle,Cycle,90,"(10, [((0,1), (1,2), (2,3), (3,4), (4,5), (5,6), (6,7), (7,8), (8,9), (9,0))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
2,cycle,Cycle,91,"(10, [((0,1), (1,2), (2,3), ..., (9,0))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
2,cycle,Cycle,95,"(10, [(0,1), (0,2), (1,2), (1,3), (2,3), (2,4), (3,4), (3,5), (4,5), (4,9), (5,9), (9,0)])",True,False,,isomorphism,
2,cycle,Cycle,96,"(10, [((0, 1), (1, 2), (2, 3)), ((0, 4), (4, 5), (5, 6)), ((0, 7), (7, 8), (8, 9)), ((0, 9), (9, 0), (9, 1))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
2,cycle,Cycle,98,"(10, [('0', '1'), ('0', '2'), ('0', '3'), ('0', '4'), ('0', '5'), ('0', '6'), ('0', '7'), ('0', '8'), ('0', '9')])",True,False,,isomorphism,
2,cycle,Cycle,99,"(10, [(0,1), (0,2), (0,3), ..., (0,9)])",False,False,,isomorphism,"第 4 条边不是二元组 `(u,v)`。"
2,cycle,Cycle,100,"(10, [((0, 1), (1, 2), (2, 3), ..., (9, 0))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
2,planar,Planar,1,"Sure! Here's my reasoning and the final graph:

1. A planar graph can be drawn without edge crossings.

To ensure that the graph is planar, we'll avoid constructing any subgraphs that are known to be ",False,False,,isomorphism,"格式错误，无法解析为 `(n, [(u,v), ...])`：unterminated string literal (detected at line 1) (<unknown>, line 1)"
2,planar,Planar,2,"(8, [(0,1), (0,2), (0,3), (1,4), (1,5), (2,6), (2,7), (3,8)])",False,False,,isomorphism,第 8 条边端点越界（节点范围应为 0..7）。
2,planar,Planar,3,"Sure, I'd be happy to help! Here's my reasoning and the final graph:

1. A planar graph can be drawn without edge crossings, so we know that our graph will have no edge crossings.
2. For 8 nodes, a pl",False,False,,isomorphism,"格式错误，无法解析为 `(n, [(u,v), ...])`：invalid decimal literal (<unknown>, line 4)"
2,planar,Planar,4,"Sure! Here's my reasoning and the final graph:

1. A planar graph can be drawn without edge crossings, so we'll start with a planar graph.
2. For 8 nodes, a planar graph has at most 3n-6 = 18 edges. S",False,False,,isomorphism,"格式错误，无法解析为 `(n, [(u,v), ...])`：unterminated string literal (detected at line 1) (<unknown>, line 1)"
2,planar,Planar,5,"(8, [((0,1), (0,2)), ((0,2), (1,2)), ((1,2), (1,3)), ((1,3), (2,3)), ((2,3), (2,4)), ((2,4), (3,4)), ((3,4), (3,5)), ((3,5), (4,5))])",False,False,,isomorphism,第 1 条边包含非整数端点。
