sample_id,raw_output,is_valid,canonical_smiles,parse_failure_reason,classifier_score,classifier_positive,is_novel_vs_train,mol_weight,logp,num_h_donors,num_h_acceptors
29,c1ccccc1N(CC)CCN(CC)CCN,True,CCN(CCN)CCN(CC)c1ccccc1,,0.002114,0,True,235.37500000000003,1.7934999999999994,1,3
30,CCN1CCN(CC1)C(=O)CCN(CC)CCN,True,CCN(CCN)CCC(=O)N1CCN(CC)CC1,,0.000154,0,True,256.39399999999995,-0.17879999999999785,1,4
31,CCN(CC)CCN(CC)CCN(CC)CCN,True,CCN(CC)CCN(CC)CCN(CC)CCN,,0.000758,0,True,258.45399999999995,0.9307000000000023,1,4
32,CCOC(=O)N1CCN(CC1)C(=O)CCN(CC)CCN(CC)CC,True,CCOC(=O)N1CCN(C(=O)CCN(CC)CCN(CC)CC)CC1,,0.000359,0,True,356.5110000000002,1.3409000000000013,0,5
33,c1ccncc1NCCNCCN,True,NCCNCCNc1cccnc1,,0.015355,0,True,180.25500000000002,0.04179999999999989,3,4
34,c1ccccc1N(CC)CCN(CC)CCN(CC)CC,True,CCN(CC)CCN(CC)CCN(CC)c1ccccc1,,0.001536,0,True,291.48299999999995,3.1766000000000014,0,3
35,CCN1CCN(CC1)C(=O)CCN(CC)CCN(CC)CC,True,CCN(CC)CCN(CC)CCC(=O)N1CCN(CC)CC1,,0.000183,0,True,312.50200000000007,1.204300000000002,0,4
36,CCN(CC)CCN(CC)CCN(CC)CCN(CC)CC,True,CCN(CC)CCN(CC)CCN(CC)CCN(CC)CC,,0.000673,0,True,314.56200000000007,2.3138000000000014,0,4
37,CCOC(=O)N1CCN(CC1)C(=O)CCN(CC)CCN(CC)CCN,True,CCOC(=O)N1CCN(C(=O)CCN(CC)CCN(CC)CCN)CC1,,0.000354,0,True,371.52600000000024,0.2797000000000037,1,6
38,c1ccncc1NCCNCCNCC,True,CCNCCNCCNc1cccnc1,,0.012980,0,True,208.30900000000003,0.6926000000000003,3,4
39,c1ccccc1N(CC)CCN(CC)CCN(CC)CCN,True,CCN(CCN)CCN(CC)CCN(CC)c1ccccc1,,0.001412,0,True,306.498,2.1154000000000006,1,4
40,CCN1CCN(CC1)C(=O)CCN(CC)CCN(CC)CCN,True,CCN(CCN)CCN(CC)CCC(=O)N1CCN(CC)CC1,,0.000185,0,True,327.5170000000001,0.14310000000000356,1,5
41,CCN(CC)CCN(CC)CCN(CC)CCN(CC)CCN,True,CCN(CC)CCN(CC)CCN(CC)CCN(CC)CCN,,0.000644,0,True,329.5770000000001,1.252600000000004,1,5
42,CCOC(=O)N1CCN(CC1)C(=O)CCN(CC)CCN(CC)CCN(CC)CC,True,CCOC(=O)N1CCN(C(=O)CCN(CC)CCN(CC)CCN(CC)CC)CC1,,0.000359,0,True,427.63400000000036,1.662800000000003,0,6
43,c1ccncc1NCCNCCNCCN,True,NCCNCCNCCNc1cccnc1,,0.014805,0,True,223.32400000000004,-0.3685999999999985,4,5
44,c1ccccc1N(CC)CCN(CC)CCN(CC)CCN(CC)CC,True,CCN(CC)CCN(CC)CCN(CC)CCN(CC)c1ccccc1,,0.001161,0,True,362.60600000000005,3.4985000000000026,0,4
45,CCN1CCN(CC1)C(=O)CCN(CC)CCN(CC)CCN(CC)CC,True,CCN(CC)CCN(CC)CCN(CC)CCC(=O)N1CCN(CC)CC1,,0.000207,0,True,383.62500000000017,1.5262000000000036,0,5
46,CCN(CC)CCN(CC)CCN(CC)CCN(CC)CCN(CC)CC,True,CCN(CC)CCN(CC)CCN(CC)CCN(CC)CCN(CC)CC,,0.000599,0,True,385.68500000000023,2.6357000000000044,0,5
47,CCOC(=O)N1CCN(CC1)C(=O)CCN(CC)CCN(CC)CCN(CC)CCN,True,CCOC(=O)N1CCN(C(=O)CCN(CC)CCN(CC)CCN(CC)CCN)CC1,,0.000355,0,True,442.6490000000004,0.6016000000000054,1,7
48,c1ccncc1NCCNCCNCCNCC,True,CCNCCNCCNCCNc1cccnc1,,0.013399,0,True,251.37800000000001,0.28220000000000184,4,5
49,c1ccccc1N(CC)CCN(CC)CCN(CC)CCN(CC)CCN(CC)CC,True,CCN(CC)CCN(CC)CCN(CC)CCN(CC)CCN(CC)c1ccccc1,,0.000961,0,True,433.7290000000002,3.820400000000004,0,5
50,CCN1CCN(CC1)C(=O)CCN(CC)CCN(CC)CCN(CC)CCN(CC)CC,True,CCN(CC)CCN(CC)CCN(CC)CCN(CC)CCC(=O)N1CCN(CC)CC1,,0.000225,0,True,454.7480000000004,1.848100000000005,0,6
51,CCN(CC)CCN(CC)CCN(CC)CCN(CC)CCN(CC)CCN,True,CCN(CC)CCN(CC)CCN(CC)CCN(CC)CCN(CC)CCN,,0.000580,0,True,400.7000000000003,1.5745000000000053,1,6
52,CCOC(=O)N1CCN(CC1)C(=O)CCN(CC)CCN(CC)CCN(CC)CCN(CC)CC,True,CCOC(=O)N1CCN(C(=O)CCN(CC)CCN(CC)CCN(CC)CCN(CC)CC)CC1,,0.000359,0,True,498.7570000000005,1.9847000000000043,0,7
53,c1ccncc1NCCNCCNCCNCCN,True,NCCNCCNCCNCCNc1cccnc1,,0.014990,0,True,266.39300000000003,-0.7789999999999973,5,6
54,c1ccccc1N(CC)CCN(CC)CCN(CC)CCN(CC)CCN(CC)CCN,True,CCN(CCN)CCN(CC)CCN(CC)CCN(CC)CCN(CC)c1ccccc1,,0.000920,0,True,448.74400000000026,2.7592000000000043,1,6
55,CCN1CCN(CC1)C(=O)CCN(CC)CCN(CC)CCN(CC)CCN(CC)CCN,True,CCN(CCN)CCN(CC)CCN(CC)CCN(CC)CCC(=O)N1CCN(CC)CC1,,0.000226,0,True,469.76300000000043,0.7869000000000075,1,7
56,CCN(CC)CCN(CC)CCN(CC)CCN(CC)CCN(CC)CCN(CC)CC,True,CCN(CC)CCN(CC)CCN(CC)CCN(CC)CCN(CC)CCN(CC)CC,,0.000553,0,True,456.8080000000004,2.9576000000000056,0,6
57,CCOC(=O)N1CCN(CC1)C(=O)CCN(CC)CCN(CC)CCN(CC)CCN(CC)CCN(CC)CC,True,CCOC(=O)N1CCN(C(=O)CCN(CC)CCN(CC)CCN(CC)CCN(CC)CCN(CC)CC)CC1,,0.000359,0,True,569.8800000000002,2.3066000000000058,0,8
58,c1ccncc1NCCNCCNCCNCCNCC,True,CCNCCNCCNCCNCCNc1cccnc1,,0.013756,0,True,294.447,-0.12819999999999698,5,6
59,c1ccccc1N(CC)CCN(CC)CCN(CC)CCN(CC)CCN(CC)CCN(CC)CCN,True,CCN(CCN)CCN(CC)CCN(CC)CCN(CC)CCN(CC)CCN(CC)c1ccccc1,,0.000810,0,True,519.8670000000004,3.0811000000000055,1,7
60,CCN1CCN(CC1)C(=O)CCN(CC)CCN(CC)CCN(CC)CCN(CC)CCN(CC)CC,True,CCN(CC)CCN(CC)CCN(CC)CCN(CC)CCN(CC)CCC(=O)N1CCN(CC)CC1,,0.000240,0,True,525.8710000000004,2.170000000000008,0,7
61,"However, I can suggest that the common features in the provided molecules seem to include:",False,,RDKit 无法解析该 SMILES。,,,,,,,
62,"Aromatic rings (benzene, pyridine)",False,,RDKit 无法解析该 SMILES。,,,,,,,
63,"Nitrogen-containing groups (amines, amides)",False,,RDKit 无法解析该 SMILES。,,,,,,,
64,"Alkyl chains (ethyl, propyl)",False,,RDKit 无法解析该 SMILES。,,,,,,,
65,"Presence of nitrogen atoms (N), which are often found in bioactive compounds.",False,,RDKit 无法解析该 SMILES。,,,,,,,
66,"Presence of aromatic rings, which can interact with proteins via pi-pi interactions.",False,,RDKit 无法解析该 SMILES。,,,,,,,
67,"Presence of carbonyl groups (C=O), which can form hydrogen bonds with proteins.",False,,RDKit 无法解析该 SMILES。,,,,,,,
68,"Presence of ether groups (C-O-C), which can also form hydrogen bonds.",False,,RDKit 无法解析该 SMILES。,,,,,,,
69,"Based on these features, here are 46 new SMILES strings:",False,,RDKit 无法解析该 SMILES。,,,,,,,
70,CCN(CC)CCC,True,CCCN(CC)CC,,0.003004,0,True,115.21999999999998,1.7382,0,1
71,CCOC(=O)N1CCN(CC1)CC,True,CCOC(=O)N1CCN(CC)CC1,,0.000106,0,True,186.25499999999997,0.7804000000000002,0,3
72,c1ccnccc1,False,,RDKit 无法解析该 SMILES。,,,,,,,
73,c1ccccc1NC,True,CNc1ccccc1,,0.000432,0,True,107.15599999999998,1.7283,1,1
74,CCN1CCN(CC1)C(=O)CC,True,CCC(=O)N1CCN(CC)CC1,,0.000055,0,True,170.25599999999997,0.5604999999999998,0,2
75,CCN(CC)CCCC,True,CCCCN(CC)CC,,0.003626,0,True,129.24699999999999,2.1283000000000003,0,1
76,CCOC(=O)N1CCN(CC1)CCC,True,CCCN1CCN(C(=O)OCC)CC1,,0.000111,0,True,200.28199999999995,1.1705,0,3
77,c1ccncccc1,True,C1=CC=CN=CC=C1,,0.000756,0,True,105.13999999999997,1.6969,0,1
78,c1ccccc1NCC,True,CCNc1ccccc1,,0.001777,0,True,121.18299999999995,2.1184,1,1
79,CCN1CCN(CC1)C(=O)CCC,True,CCCC(=O)N1CCN(CC)CC1,,0.000102,0,True,184.28299999999996,0.9506000000000001,0,2
80,CCN(CC)CCCCC,True,CCCCCN(CC)CC,,0.004203,0,True,143.274,2.5184000000000006,0,1
81,CCOC(=O)N1CCN(CC1)CCCC,True,CCCCN1CCN(C(=O)OCC)CC1,,0.000147,0,True,214.30899999999994,1.5606000000000002,0,3
82,c1ccnccccc1,False,,RDKit 无法解析该 SMILES。,,,,,,,
83,c1ccccc1NCCC,True,CCCNc1ccccc1,,0.003354,0,True,135.20999999999998,2.5085000000000006,1,1
84,CCN1CCN(CC1)C(=O)CCCC,True,CCCCC(=O)N1CCN(CC)CC1,,0.000143,0,True,198.30999999999995,1.3407000000000002,0,2
85,CCN(CC)CCCCCC,True,CCCCCCN(CC)CC,,0.006268,0,True,157.301,2.908500000000002,0,1
86,CCOC(=O)N1CCN(CC1)CCCCC,True,CCCCCN1CCN(C(=O)OCC)CC1,,0.000195,0,True,228.33599999999996,1.9507,0,3
87,c1ccncccccc1,True,c1ccccncccc1,,0.002205,0,True,131.178,2.2060000000000004,0,1
88,c1ccccc1NCCCC,True,CCCCNc1ccccc1,,0.005223,0,True,149.23699999999997,2.898600000000001,1,1
89,CCN1CCN(CC1)C(=O)CCCCC,True,CCCCCC(=O)N1CCN(CC)CC1,,0.000271,0,True,212.33699999999996,1.7308000000000001,0,2
90,CCN(CC)CCCCCCC,True,CCCCCCCN(CC)CC,,0.008056,0,True,171.328,3.298600000000002,0,1
91,CCOC(=O)N1CCN(CC1)CCCCCC,True,CCCCCCN1CCN(C(=O)OCC)CC1,,0.000276,0,True,242.36299999999994,2.3408000000000007,0,3
92,c1ccnccccccc1,False,,RDKit 无法解析该 SMILES。,,,,,,,
93,c1ccccc1NCCCCC,True,CCCCCNc1ccccc1,,0.008122,0,True,163.264,3.2887000000000013,1,1
94,CCN1CCN(CC1)C(=O)CCCCCC,True,CCCCCCC(=O)N1CCN(CC)CC1,,0.000416,0,True,226.36399999999995,2.1209,0,2
95,CCN(CC)CCCCCCCC,True,CCCCCCCCN(CC)CC,,0.009910,0,True,185.355,3.6887000000000025,0,1
96,CCOC(=O)N1CCN(CC1)CCCCCCC,True,CCCCCCCN1CCN(C(=O)OCC)CC1,,0.000389,0,True,256.39,2.730900000000001,0,3
97,c1ccncccccccc1,True,C1=CC=CC=CN=CC=CC=C1,,0.001378,0,True,157.216,2.8093000000000012,0,1
98,c1ccccc1NCCCCCC,True,CCCCCCNc1ccccc1,,0.010420,0,True,177.29100000000003,3.6788000000000025,1,1
99,CCN1CCN(CC1)C(=O)CCCCCCC,True,CCCCCCCC(=O)N1CCN(CC)CC1,,0.000576,0,True,240.39099999999993,2.511000000000001,0,2
100,CCN(CC)CCCCCCCCC,True,CCCCCCCCCN(CC)CC,,0.011852,0,True,199.38199999999998,4.078800000000004,0,1
101,CCOC(=O)N1CCN(CC1)CCCCCCCC,True,CCCCCCCCN1CCN(C(=O)OCC)CC1,,0.000526,0,True,270.41700000000003,3.121000000000002,0,3
102,c1ccnccccccccc1,False,,RDKit 无法解析该 SMILES。,,,,,,,
103,c1ccccc1NCCCCCCC,True,CCCCCCCNc1ccccc1,,0.012330,0,True,191.31800000000004,4.068900000000003,1,1
104,CCN1CCN(CC1)C(=O)CCCCCCCC,True,CCCCCCCCC(=O)N1CCN(CC)CC1,,0.000774,0,True,254.41799999999995,2.9011000000000013,0,2
105,CCN(CC)CCCCCCCCCC,True,CCCCCCCCCCN(CC)CC,,0.013851,0,True,213.40899999999996,4.468900000000004,0,1
106,CCOC(=O)N1CCN(CC1)CCCCCCCCC,True,CCCCCCCCCN1CCN(C(=O)OCC)CC1,,0.000690,0,True,284.444,3.5111000000000026,0,3
107,c1ccncccccccccc1,True,c1ccccccncccccc1,,0.001518,0,True,183.25400000000002,3.330400000000002,0,1
108,c1ccccc1NCCCCCCCC,True,CCCCCCCCNc1ccccc1,,0.014348,0,True,205.34500000000003,4.459000000000003,1,1
109,CCN1CCN(CC1)C(=O)CCCCCCCCC,True,CCCCCCCCCC(=O)N1CCN(CC)CC1,,0.001012,0,True,268.445,3.2912000000000017,0,2
110,CCN(CC)CCCCCCCCCCC,True,CCCCCCCCCCCN(CC)CC,,0.015870,0,True,227.43599999999995,4.859000000000004,0,1
111,CCOC(=O)N1CCN(CC1)CCCCCCCCCC,True,CCCCCCCCCCN1CCN(C(=O)OCC)CC1,,0.000885,0,True,298.47100000000006,3.901200000000003,0,3
112,c1ccnccccccccccc1,False,,RDKit 无法解析该 SMILES。,,,,,,,
113,c1ccccc1NCCCCCCCCC,True,CCCCCCCCCNc1ccccc1,,0.016400,0,True,219.37200000000004,4.849100000000004,1,1
114,CCN1CCN(CC1)C(=O)CCCCCCCCCC,True,CCCCCCCCCCC(=O)N1CCN(CC)CC1,,0.001289,0,True,282.47200000000004,3.681300000000003,0,2
115,CCN(CC)CCCCCCCCCCCC,True,CCCCCCCCCCCCN(CC)CC,,0.017890,0,True,241.46299999999994,5.249100000000006,0,1
116,Please note that these are hypothetical molecules and their actual biological activity against HIV replication would need to be tested experimentally.,False,,RDKit 无法解析该 SMILES。,,,,,,,
