sample_id,raw_output,is_valid,canonical_smiles,parse_failure_reason,classifier_score,classifier_positive,is_novel_vs_train,mol_weight,logp,num_h_donors,num_h_acceptors
16,c1ccccc1N(=O)C(=O)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
17,CCN1CCN(CC1)C(=O)C(=O)C,True,CCN1CCN(C(=O)C(C)=O)CC1,,0.000067,0,True,184.23899999999998,-0.2605000000000002,0,3
18,CCN(CC)CC(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C,True,CCN(CC)CC(=O)N1CCN(C(=O)N2CCN(C)CC2)CC1,,0.000034,0,True,325.4570000000001,-0.1601999999999959,0,4
19,CCOC(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C,True,CCOC(=O)N1CCN(C(=O)N2CCN(C)CC2)CC1,,0.000027,0,True,284.36000000000007,0.12790000000000168,0,4
20,c1ccncc1(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
21,c1ccccc1N(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
22,CCN1CCN(CC1)C(=O)C(=O)N1CCN(CC1)C,True,CCN1CCN(C(=O)C(=O)N2CCN(C)CC2)CC1,,0.000024,0,True,268.361,-1.0754999999999963,0,4
23,CCN(CC)CC(=O)N1CCN(CC1)C(=O)C(=O)C,True,CCN(CC)CC(=O)N1CCN(C(=O)C(C)=O)CC1,,0.000223,0,True,269.34499999999997,-0.41199999999999837,0,4
24,CCOC(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)C,True,CCOC(=O)N1CCN(C(=O)N2CCN(C(C)=O)CC2)CC1,,0.000042,0,True,312.3700000000002,0.04460000000000153,0,4
25,c1ccncc1(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
26,c1ccccc1N(=O)C(=O)N1CCN(CC1)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
27,CCN1CCN(CC1)C(=O)C(=O)N1CCN(CC1)C(=O)C,True,CCN1CCN(C(=O)C(=O)N2CCN(C(C)=O)CC2)CC1,,0.000040,0,True,296.3710000000001,-1.1587999999999956,0,4
28,CCN(CC)CC(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C,True,CCN(CC)CC(=O)N1CCN(C(=O)N2CCN(C(=O)N3CCN(C)CC3)CC2)CC1,,0.000017,0,True,437.58900000000034,-0.4225999999999932,0,5
29,CCOC(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C,True,CCOC(=O)N1CCN(C(=O)N2CCN(C(=O)N3CCN(C)CC3)CC2)CC1,,0.000013,0,True,396.49200000000036,-0.1344999999999965,0,5
30,c1ccncc1(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
31,c1ccccc1N(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
32,CCN1CCN(CC1)C(=O)C(=O)N1CCN(CC1)C(=O)C(=O)C,True,CCN1CCN(C(=O)C(=O)N2CCN(C(=O)C(C)=O)CC2)CC1,,0.000049,0,True,324.38100000000014,-1.5896999999999952,0,5
33,CCN(CC)CC(=O)N1CCN(CC1)C(=O)C(=O)C(=O)C,True,CCN(CC)CC(=O)N1CCN(C(=O)C(=O)C(C)=O)CC1,,0.000309,0,True,297.355,-0.842899999999998,0,5
34,CCOC(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)C(=O)C,True,CCOC(=O)N1CCN(C(=O)N2CCN(C(=O)C(C)=O)CC2)CC1,,0.000051,0,True,340.38000000000017,-0.3862999999999981,0,5
35,c1ccncc1(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
36,c1ccccc1N(=O)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
37,CCN1CCN(CC1)C(=O)C(=O)N1CCN(CC1)C(=O)C(=O)N1CCN(CC1)C,True,CCN1CCN(C(=O)C(=O)N2CCN(C(=O)C(=O)N3CCN(C)CC3)CC2)CC1,,0.000027,0,True,408.5030000000003,-2.404699999999993,0,6
38,CCN(CC)CC(=O)N1CCN(CC1)C(=O)C(=O)C(=O)N1CCN(CC1)C,True,CCN(CC)CC(=O)N1CCN(C(=O)C(=O)C(=O)N2CCN(C)CC2)CC1,,0.000127,0,True,381.4770000000002,-1.6578999999999942,0,6
39,CCOC(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)C(=O)N1CCN(CC1)C,True,CCOC(=O)N1CCN(C(=O)N2CCN(C(=O)C(=O)N3CCN(C)CC3)CC2)CC1,,0.000028,0,True,424.50200000000035,-1.2012999999999943,0,6
40,c1ccncc1(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
41,c1ccccc1N(=O)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
42,CCN1CCN(CC1)C(=O)C(=O)N1CCN(CC1)C(=O)C(=O)N1CCN(CC1)C(=O)C,True,CCN1CCN(C(=O)C(=O)N2CCN(C(=O)C(=O)N3CCN(C(C)=O)CC3)CC2)CC1,,0.000037,0,True,436.5130000000004,-2.4879999999999924,0,6
43,CCN(CC)CC(=O)N1CCN(CC1)C(=O)C(=O)C(=O)C(=O)C,True,CCN(CC)CC(=O)N1CCN(C(=O)C(=O)C(=O)C(C)=O)CC1,,0.000366,0,True,325.36500000000007,-1.2737999999999965,0,6
44,CCOC(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)C(=O)C(=O)C,True,CCOC(=O)N1CCN(C(=O)N2CCN(C(=O)C(=O)C(C)=O)CC2)CC1,,0.000074,0,True,368.3900000000002,-0.8171999999999975,0,6
45,c1ccncc1(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
46,c1ccccc1N(=O)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
47,CCN1CCN(CC1)C(=O)C(=O)N1CCN(CC1)C(=O)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C,True,CCN1CCN(C(=O)C(=O)N2CCN(C(=O)C(=O)N3CCN(C(=O)N4CCN(C)CC4)CC3)CC2)CC1,,0.000016,0,True,520.6350000000004,-2.6670999999999907,0,7
48,CCN(CC)CC(=O)N1CCN(CC1)C(=O)C(=O)C(=O)C(=O)N1CCN(CC1)C,True,CCN(CC)CC(=O)N1CCN(C(=O)C(=O)C(=O)C(=O)N2CCN(C)CC2)CC1,,0.000175,0,True,409.48700000000025,-2.0887999999999938,0,7
49,CCOC(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)C(=O)C(=O)N1CCN(CC1)C,True,CCOC(=O)N1CCN(C(=O)N2CCN(C(=O)C(=O)C(=O)N3CCN(C)CC3)CC2)CC1,,0.000046,0,True,452.5120000000004,-1.6321999999999937,0,7
50,c1ccncc1(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
51,c1ccccc1N(=O)C(=O)N1CCN(CC1),False,,RDKit 无法解析该 SMILES。,,,,,,,
52,"Aromatic rings: The molecules contain one or more aromatic rings, which are known to interact with the HIV protease enzyme and inhibit its activity.",False,,RDKit 无法解析该 SMILES。,,,,,,,
53,"Alkyl chains: Many of the molecules have long alkyl chains, which can interact with the HIV envelope protein and prevent it from binding to host cells.",False,,RDKit 无法解析该 SMILES。,,,,,,,
54,"Nitrogen and oxygen atoms: Some of the molecules contain nitrogen and oxygen atoms, which can participate in hydrogen bonding with the HIV protease enzyme and stabilize the complex.",False,,RDKit 无法解析该 SMILES。,,,,,,,
55,"Based on these structural features, I will generate 50 new molecules that are likely to inhibit HIV replication. Here are the SMILES strings for the new molecules:",False,,RDKit 无法解析该 SMILES。,,,,,,,
56,CCN(CC)CC(=O)N1CCN(CC1)C,True,CCN(CC)CC(=O)N1CCN(C)CC1,,0.000139,0,True,213.32499999999993,0.10220000000000118,0,3
57,CCOC(=O)N1CCN(CC1)C(=O)C,True,CCOC(=O)N1CCN(C(C)=O)CC1,,0.000215,0,True,200.23799999999997,0.30699999999999994,0,3
58,c1ccncc1(=O)N1CCN(CC1)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
59,c1ccccc1N(=O)C(=O)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
60,CCN1CCN(CC1)C(=O)C(=O)N1CCN(CC1)C,True,CCN1CCN(C(=O)C(=O)N2CCN(C)CC2)CC1,,0.000024,0,True,268.361,-1.0754999999999963,0,4
61,CCN1CCN(CC1)C(=O)N1CCN(CC1)C,True,CCN1CCN(C(=O)N2CCN(C)CC2)CC1,,0.000007,0,True,240.35099999999994,-0.008699999999998598,0,3
62,c1ccncc1(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
63,c1ccccc1N(=O)C(=O)N1CCN(CC1)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
64,CCN(CC)CC(=O)N1CCN(CC1)C(=O)C,True,CCN(CC)CC(=O)N1CCN(C(C)=O)CC1,,0.000207,0,True,241.33499999999992,0.018900000000001027,0,3
65,CCOC(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C,True,CCOC(=O)N1CCN(C(=O)N2CCN(C)CC2)CC1,,0.000027,0,True,284.36000000000007,0.12790000000000168,0,4
66,c1ccncc1(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
67,c1ccccc1N(=O)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
68,CCN1CCN(CC1)C(=O)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C,True,CCN1CCN(C(=O)C(=O)N2CCN(C(=O)N3CCN(C)CC3)CC2)CC1,,0.000012,0,True,380.4930000000003,-1.3378999999999936,0,5
69,CCN1CCN(CC1)C(=O)N1CCN(CC1)C(=O)C(=O)N1CCN(CC1)C,True,CCN1CCN(C(=O)N2CCN(C(=O)C(=O)N3CCN(C)CC3)CC2)CC1,,0.000012,0,True,380.4930000000003,-1.3378999999999945,0,5
70,c1ccncc1(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)C(=O)N1CCN(CC1)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
71,c1ccccc1N(=O)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
72,CCN(CC)CC(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C,True,CCN(CC)CC(=O)N1CCN(C(=O)N2CCN(C)CC2)CC1,,0.000034,0,True,325.4570000000001,-0.1601999999999959,0,4
73,CCOC(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)C,True,CCOC(=O)N1CCN(C(=O)N2CCN(C(C)=O)CC2)CC1,,0.000042,0,True,312.3700000000002,0.04460000000000153,0,4
74,c1ccncc1(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
75,c1ccccc1N(=O)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
76,"Based on the known HIV inhibitors provided, the structural features that contribute to HIV inhibition include:",False,,RDKit 无法解析该 SMILES。,,,,,,,
77,"Aromatic rings: The molecules contain one or more aromatic rings, which are known to interact with the HIV protease enzyme and inhibit its activity.",False,,RDKit 无法解析该 SMILES。,,,,,,,
78,"Alkyl chains: Many of the molecules have long alkyl chains, which can interact with the HIV envelope protein and prevent it from binding to host cells.",False,,RDKit 无法解析该 SMILES。,,,,,,,
79,"With these features in mind, I have generated 35 new molecules that are likely to inhibit HIV replication. Here are the SMILES strings for each molecule, one per line:",False,,RDKit 无法解析该 SMILES。,,,,,,,
80,CCN(CC)CC(=O)N1CCN(CC1)C,True,CCN(CC)CC(=O)N1CCN(C)CC1,,0.000139,0,True,213.32499999999993,0.10220000000000118,0,3
81,CCOC(=O)N1CCN(CC1)C(=O)C,True,CCOC(=O)N1CCN(C(C)=O)CC1,,0.000215,0,True,200.23799999999997,0.30699999999999994,0,3
82,c1ccncc1(=O)N1CCN(CC1)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
83,c1ccccc1N(=O)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
84,CCN1CCN(CC1)C(=O)C(=O)N1CCN(CC1)C,True,CCN1CCN(C(=O)C(=O)N2CCN(C)CC2)CC1,,0.000024,0,True,268.361,-1.0754999999999963,0,4
85,CCN1CCN(CC1)C(=O)N1CCN(CC1)C,True,CCN1CCN(C(=O)N2CCN(C)CC2)CC1,,0.000007,0,True,240.35099999999994,-0.008699999999998598,0,3
86,c1ccncc1(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
87,c1ccccc1N(=O)C(=O)N1CCN(CC1)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
88,CCN(CC)CC(=O)N1CCN(CC1)C(=O)C,True,CCN(CC)CC(=O)N1CCN(C(C)=O)CC1,,0.000207,0,True,241.33499999999992,0.018900000000001027,0,3
89,CCOC(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C,True,CCOC(=O)N1CCN(C(=O)N2CCN(C)CC2)CC1,,0.000027,0,True,284.36000000000007,0.12790000000000168,0,4
90,c1ccncc1(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
91,c1ccccc1N(=O)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
92,CCN1CCN(CC1)C(=O)C(=O)N1CCN(CC1)C(=O)C,True,CCN1CCN(C(=O)C(=O)N2CCN(C(C)=O)CC2)CC1,,0.000040,0,True,296.3710000000001,-1.1587999999999956,0,4
93,CCN1CCN(CC1)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C,True,CCN1CCN(C(=O)N2CCN(C(=O)N3CCN(C)CC3)CC2)CC1,,0.000005,0,True,352.48300000000023,-0.2710999999999959,0,4
94,c1ccncc1(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
95,c1ccccc1N(=O)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
96,CCN(CC)CC(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C,True,CCN(CC)CC(=O)N1CCN(C(=O)N2CCN(C)CC2)CC1,,0.000034,0,True,325.4570000000001,-0.1601999999999959,0,4
97,CCOC(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C,True,CCOC(=O)N1CCN(C(=O)N2CCN(C(=O)N3CCN(C)CC3)CC2)CC1,,0.000013,0,True,396.49200000000036,-0.1344999999999965,0,5
98,c1ccncc1(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
99,c1ccccc1N(=O)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
100,CCN1CCN(CC1)C(=O)C(=O)N1CCN(CC1)C(=O)C(=O)C,True,CCN1CCN(C(=O)C(=O)N2CCN(C(=O)C(C)=O)CC2)CC1,,0.000049,0,True,324.38100000000014,-1.5896999999999952,0,5
101,CCN1CCN(CC1)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C,True,CCN1CCN(C(=O)N2CCN(C(=O)N3CCN(C(=O)N4CCN(C)CC4)CC3)CC2)CC1,,0.000004,0,True,464.61500000000046,-0.533499999999993,0,5
102,c1ccncc1(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
103,c1ccccc1N(=O)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
104,CCN(CC)CC(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C,True,CCN(CC)CC(=O)N1CCN(C(=O)N2CCN(C(=O)N3CCN(C)CC3)CC2)CC1,,0.000017,0,True,437.58900000000034,-0.4225999999999932,0,5
105,CCOC(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)C,True,CCOC(=O)N1CCN(C(=O)N2CCN(C(=O)N3CCN(C(C)=O)CC3)CC2)CC1,,0.000020,0,True,424.5020000000004,-0.21779999999999577,0,5
106,c1ccncc1(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
107,c1ccccc1N(=O)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
108,CCN1CCN(CC1)C(=O)C(=O)N1CCN(CC1)C(=O)C(=O)C,True,CCN1CCN(C(=O)C(=O)N2CCN(C(=O)C(C)=O)CC2)CC1,,0.000049,0,True,324.38100000000014,-1.5896999999999952,0,5
109,CCN1CCN(CC1)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C,True,CCN1CCN(C(=O)N2CCN(C(=O)N3CCN(C(=O)N4CCN(C)CC4)CC3)CC2)CC1,,0.000004,0,True,464.61500000000046,-0.533499999999993,0,5
110,c1ccncc1(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
111,c1ccccc1N(=O)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
112,CCN(CC)CC(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C,True,CCN(CC)CC(=O)N1CCN(C(=O)N2CCN(C(=O)N3CCN(C)CC3)CC2)CC1,,0.000017,0,True,437.58900000000034,-0.4225999999999932,0,5
113,CCOC(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)C,True,CCOC(=O)N1CCN(C(=O)N2CCN(C(=O)N3CCN(C(C)=O)CC3)CC2)CC1,,0.000020,0,True,424.5020000000004,-0.21779999999999577,0,5
114,c1ccncc1(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C(=O)N1CCN(CC1)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
