sample_id,raw_output,is_valid,canonical_smiles,parse_failure_reason,classifier_score,classifier_positive,is_novel_vs_train,mol_weight,logp,num_h_donors,num_h_acceptors
49,c1ccc(cc1)N,True,Nc1ccccc1,,0.000376,0,True,93.12899999999999,1.2688000000000001,1,1
50,CCN(C)C(=O)N1CCN(CC1)C,True,CCN(C)C(=O)N1CCN(C)CC1,,0.000111,0,True,185.27099999999996,0.3055000000000001,0,2
51,C(=O)N1CCN(CC1)C,True,CN1CCN(C=O)CC1,,0.000106,0,True,128.17499999999998,-0.6097999999999999,0,2
52,"Please note that these molecules are not guaranteed to be effective against HIV, and further research and testing would be necessary to determine their potential as anti-HIV drugs.",False,,RDKit 无法解析该 SMILES。,,,,,,,
53,"Sure, here are 50 new molecules that are likely to inhibit HIV replication, represented in SMILES notation:",False,,RDKit 无法解析该 SMILES。,,,,,,,
54,CCN(CC)CC,True,CCN(CC)CC,,0.002598,0,True,101.193,1.3481,0,1
55,CCOC(=O)N1CCN(CC1)C,True,CCOC(=O)N1CCN(C)CC1,,0.000132,0,True,172.22799999999998,0.3903000000000001,0,3
56,c1ccncc1,True,c1ccncc1,,0.004788,0,True,79.10199999999998,1.0816,0,1
57,c1ccccc1N,True,Nc1ccccc1,,0.000376,0,True,93.12899999999999,1.2688000000000001,1,1
58,CCN1CCN(CC1)C(=O)C,True,CCN1CCN(C(C)=O)CC1,,0.000048,0,True,156.22899999999998,0.17039999999999988,0,2
59,N(C(=O)N1C)C(=O)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
60,C(=O)N1CCN(CC1)C,True,CN1CCN(C=O)CC1,,0.000106,0,True,128.17499999999998,-0.6097999999999999,0,2
61,C(=O)N1C(=O)N1CCN(CC1)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
62,c1ccc(cc1)N,True,Nc1ccccc1,,0.000376,0,True,93.12899999999999,1.2688000000000001,1,1
63,c1ccc(cc1)S,True,Sc1ccccc1,,0.012192,0,True,110.18099999999997,1.9752999999999996,1,1
64,CCN(C)CC,True,CCN(C)CC,,0.004293,0,True,87.166,0.958,0,1
65,CCOC(=O)N1C(=O)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
66,c1ccncc2,False,,RDKit 无法解析该 SMILES。,,,,,,,
67,c1ccccc2N,False,,RDKit 无法解析该 SMILES。,,,,,,,
68,CCN1C(=O)N1CCN(CC1)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
69,N(C(=O)N1C)S(=O)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
70,C(=O)N1C(=O)N1CCN(CC1)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
71,c1ccc(cc1)O,True,Oc1ccccc1,,0.001943,0,True,94.11299999999999,1.3921999999999999,1,1
72,c1ccc(cc1)S(=O),True,O=[SH]c1ccccc1,,0.007850,0,True,126.17999999999996,0.9907999999999999,1,1
73,CCN(C)C(=O)N1CCN(CC1)C,True,CCN(C)C(=O)N1CCN(C)CC1,,0.000111,0,True,185.27099999999996,0.3055000000000001,0,2
74,CCOC(=O)N1C(=O)N1CCN(CC1)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
75,c1ccncc3,False,,RDKit 无法解析该 SMILES。,,,,,,,
76,c1ccccc3N,False,,RDKit 无法解析该 SMILES。,,,,,,,
77,CCN1C(=O)N1C(=O)C,True,CCN1C(=O)N1C(C)=O,,0.000224,0,True,128.131,0.20540000000000003,0,2
78,N(C(=O)N1C)S(=O)N1CCN(CC1)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
79,C(=O)N1C(=O)N1C(=O)N1CCN(CC1)C,True,CN1CCN(C(=O)N2C(=O)N2C=O)CC1,,0.000116,0,True,212.20899999999997,-0.8371999999999997,0,4
80,c1ccc(cc1)Se,False,,RDKit 无法解析该 SMILES。,,,,,,,
81,c1ccc(cc1)Te,False,,RDKit 无法解析该 SMILES。,,,,,,,
82,CCN(C)C(=O)N1C(=O)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
83,CCOC(=O)N1C(=O)N1C(=O)C,True,CCOC(=O)N1C(=O)N1C(C)=O,,0.002078,0,True,172.14,0.3420000000000001,0,4
84,c1ccncc4,False,,RDKit 无法解析该 SMILES。,,,,,,,
85,c1ccccc4N,False,,RDKit 无法解析该 SMILES。,,,,,,,
86,CCN1C(=O)N1C(=O)N1C(=O)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
87,N(C(=O)N1C)S(=O)N1C(=O)C,True,CC(=O)N1N(C)C(=O)NS1=O,,0.005437,0,True,177.185,-1.0164,1,3
88,C(=O)N1C(=O)N1C(=O)N1CCN(CC1)C,True,CN1CCN(C(=O)N2C(=O)N2C=O)CC1,,0.000116,0,True,212.20899999999997,-0.8371999999999997,0,4
89,c1ccc(cc1)F,True,Fc1ccccc1,,0.000258,0,True,96.10399999999998,1.8256999999999999,0,0
90,c1ccc(cc1)Cl,True,Clc1ccccc1,,0.000260,0,True,112.55899999999997,2.34,0,0
91,CCN(C)C(=O)N1C(=O)N1C(=O)C,True,CCN(C)C(=O)N1C(=O)N1C(C)=O,,0.001725,0,True,185.183,0.2572000000000001,0,3
92,CCOC(=O)N1C(=O)N1C(=O)N1CCN(CC1)C,True,CCOC(=O)N1C(=O)N1C(=O)N1CCN(C)CC1,,0.000147,0,True,256.26199999999994,0.16290000000000004,0,5
93,c1ccncc5,False,,RDKit 无法解析该 SMILES。,,,,,,,
94,c1ccccc5N,False,,RDKit 无法解析该 SMILES。,,,,,,,
95,CCN1C(=O)N1C(=O)N1C(=O)N1C(=O)C,True,CCN1C(=O)N1C(=O)N1C(=O)N1C(C)=O,,0.000231,0,True,212.165,-0.021999999999999797,0,4
96,N(C(=O)N1C)S(=O)N1C(=O)N1C(=O)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
97,C(=O)N1C(=O)N1C(=O)N1C(=O)N1CCN(CC1)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
98,c1ccc(cc1)Br,True,Brc1ccccc1,,0.000428,0,True,157.01,2.4491000000000005,0,0
99,c1ccc(cc1)I,True,Ic1ccccc1,,0.000558,0,True,204.01000000000002,2.2912,0,0
100,CCN(C)C(=O)N1C(=O)N1C(=O)N1C(=O)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
101,CCOC(=O)N1C(=O)N1C(=O)N1C(=O)N1CCN(CC1)C,False,,RDKit 无法解析该 SMILES。,,,,,,,
102,c1ccncc6,False,,RDKit 无法解析该 SMILES。,,,,,,,
103,c1ccccc6N,False,,RDKit 无法解析该 SMILES。,,,,,,,
