repeat,task_id,task_name,sample_id,raw_output,parse_success,is_valid,unique_key,unique_method,parse_failure_reason
1,cycle,Cycle,13,"(20, [
    (0, 1), (1, 2), (2, 3), ..., (19, 19), (19, 0)
])",False,False,,isomorphism,"第 4 条边不是二元组 `(u,v)`。"
1,cycle,Cycle,14,"(20, [
  (0, 1), (1, 2), (2, 3), ..., (19, 19), (19, 0)
])",False,False,,isomorphism,"第 4 条边不是二元组 `(u,v)`。"
1,cycle,Cycle,16,"(20, [
    (0, 1),
    (1, 2),
    (2, 3),
    ...
    (19, 19),
    (19, 0)
])",False,False,,isomorphism,"格式错误，无法解析为 `(n, [(u,v), ...])`：malformed node or string on line 5: <ast.Call object at 0x778c88a80be0>"
1,cycle,Cycle,18,"(20, [
    (0, 1),
    (1, 2),
    (2, 3),
    ...
    (18, 19),
    (19, 0)
])",False,False,,isomorphism,"格式错误，无法解析为 `(n, [(u,v), ...])`：malformed node or string on line 5: <ast.Call object at 0x778c88a80400>"
1,cycle,Cycle,19,"(20, [((0,1), (1,2), (2,3), ..., (19,0))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
1,cycle,Cycle,21,"(20, [((0,1), (1,2), (2,3), ..., (19,0)])",False,False,,isomorphism,"格式错误，无法解析为 `(n, [(u,v), ...])`：closing parenthesis ']' does not match opening parenthesis '(' (<unknown>, line 1)"
1,cycle,Cycle,22,"(20, [
    (0, 1),
    (1, 2),
    (2, 3),
    ...
    (19, 19),
    (19, 0)
])",False,False,,isomorphism,"格式错误，无法解析为 `(n, [(u,v), ...])`：malformed node or string on line 5: <ast.Call object at 0x778c88a829e0>"
1,cycle,Cycle,24,"(20, [(0,1), (1,2), (2,3), ..., (19,0)])",False,False,,isomorphism,"第 4 条边不是二元组 `(u,v)`。"
1,cycle,Cycle,25,"(20, [('0', '1'), ('1', '2'), ('2', '3'), ..., ('19', '0')])",False,False,,isomorphism,"第 4 条边不是二元组 `(u,v)`。"
1,cycle,Cycle,26,"(20, [
    (0, 1),
    (1, 2),
    (2, 3),
    ...
    (18, 19),
    (19, 0)
])",False,False,,isomorphism,"格式错误，无法解析为 `(n, [(u,v), ...])`：malformed node or string on line 5: <ast.Call object at 0x778c88a82770>"
1,cycle,Cycle,27,"(20, [(0,1), (1,2), (2,3), ..., (19,0)])",False,False,,isomorphism,"第 4 条边不是二元组 `(u,v)`。"
1,cycle,Cycle,28,"(20, [
    (0, 1),
    (1, 2),
    (2, 3),
    ...
    (19, 19),
    (19, 0)
])",False,False,,isomorphism,"格式错误，无法解析为 `(n, [(u,v), ...])`：malformed node or string on line 5: <ast.Call object at 0x778c88a82410>"
1,cycle,Cycle,29,"(20, [((0, 1), (1, 2), (2, 3), ..., (19, 0)),])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
1,cycle,Cycle,30,"(20, [
    (0, 1),
    (1, 2),
    (2, 3),
    ...
    (19, 0)
])",False,False,,isomorphism,"格式错误，无法解析为 `(n, [(u,v), ...])`：malformed node or string on line 5: <ast.Call object at 0x778c88a820e0>"
1,cycle,Cycle,31,"(20, [(0,1), (1,2), (2,3), ..., (19,0)])",False,False,,isomorphism,"第 4 条边不是二元组 `(u,v)`。"
1,cycle,Cycle,33,"(20, [(0, 1), (1, 2), (2, 3), ..., (19, 20)])",False,False,,isomorphism,"第 4 条边不是二元组 `(u,v)`。"
1,cycle,Cycle,34,"(20, [
    (0, 1),
    (0, 2),
    (0, 3),
    (0, 4),
    (0, 5),
    (0, 6),
    (0, 7),
    (0, 8),
    (0, 9),
    (0, 10),
    (0, 11),
    (0, 12),
    (0, 13),
    (0, 14),
    (0, 15),
    (0,",True,False,,isomorphism,
1,cycle,Cycle,35,"(20, [
    (0, 1),
    (1, 2),
    (2, 3),
    ...
    (19, 19),
    (19, 0)
])",False,False,,isomorphism,"格式错误，无法解析为 `(n, [(u,v), ...])`：malformed node or string on line 5: <ast.Call object at 0x778c88a82e90>"
1,cycle,Cycle,36,"(20, [
    (0, 1),
    (0, 2),
    (1, 2),
    (1, 3),
    (2, 3),
    (2, 4),
    (3, 4),
    (3, 5),
    (4, 5),
    (4, 6),
    (5, 6),
    (5, 7),
    (6, 7),
    (6, 8),
    (7, 8),
    (7, 9),
 ",True,False,,isomorphism,
1,cycle,Cycle,37,"(20, [(0,1), (1,2), (2,3), ..., (19,0)])",False,False,,isomorphism,"第 4 条边不是二元组 `(u,v)`。"
1,cycle,Cycle,38,"(20, [('0', '1'), ('0', '2'), ..., ('0', '19'), ('1', '2'), ('1', '3'), ..., ('19', '19')])",False,False,,isomorphism,"第 3 条边不是二元组 `(u,v)`。"
1,cycle,Cycle,40,"(20, [((0,1), (1,2), ..., (19,0)), (19,19)])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
1,cycle,Cycle,42,"(20, [(0,1), (1,2), (2,3), ..., (19,0)])",False,False,,isomorphism,"第 4 条边不是二元组 `(u,v)`。"
1,cycle,Cycle,43,"(20, [((0,1), (1,2), (2,3), ..., (19,0)])",False,False,,isomorphism,"格式错误，无法解析为 `(n, [(u,v), ...])`：closing parenthesis ']' does not match opening parenthesis '(' (<unknown>, line 1)"
1,cycle,Cycle,46,"(20, [(0,1), (1,2), (2,3), ..., (19,0)])",False,False,,isomorphism,"第 4 条边不是二元组 `(u,v)`。"
1,cycle,Cycle,48,"(20, [
    (0, 1),
    (0, 2),
    (0, 3),
    (0, 4),
    (0, 5),
    (0, 6),
    (0, 7),
    (0, 8),
    (0, 9),
    (0, 10),
    (0, 11),
    (0, 12),
    (0, 13),
    (0, 14),
    (0, 15),
    (0,",True,False,,isomorphism,
1,cycle,Cycle,49,"(20, [
    (0, 1),
    (1, 2),
    (2, 3),
    ...
    (19, 0),
])",False,False,,isomorphism,"格式错误，无法解析为 `(n, [(u,v), ...])`：malformed node or string on line 5: <ast.Call object at 0x778c88a82770>"
1,cycle,Cycle,51,"(20, [((0, 1), (1, 2), (2, 3), ..., (19, 19)), ((0, 19), (19, 0))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
1,cycle,Cycle,52,"(20, [(0, 1), (1, 2), (2, 3), ..., (19, 19), (19, 0)])",False,False,,isomorphism,"第 4 条边不是二元组 `(u,v)`。"
1,cycle,Cycle,53,"(20, [(0,1), (1,2), (2,3), ..., (19,0)])",False,False,,isomorphism,"第 4 条边不是二元组 `(u,v)`。"
1,cycle,Cycle,54,"(20, [(0,1), (0,2), ..., (19,19), (19,0)])",False,False,,isomorphism,"第 3 条边不是二元组 `(u,v)`。"
1,cycle,Cycle,57,"(20, [((0, 1), (1, 2), (2, 3), ..., (19, 0)), ((1, 2), (2, 3), (3, 4), ..., (19, 19))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
1,cycle,Cycle,58,"(20, [
    (0, 1),
    (1, 2),
    (2, 3),
    ...
    (19, 0),
  ])",False,False,,isomorphism,"格式错误，无法解析为 `(n, [(u,v), ...])`：malformed node or string on line 5: <ast.Call object at 0x778c88a81d50>"
1,cycle,Cycle,59,"(20, [
    (0, 1),
    (1, 2),
    (2, 3),
    ...
    (19, 19),
    (19, 0)
])",False,False,,isomorphism,"格式错误，无法解析为 `(n, [(u,v), ...])`：malformed node or string on line 5: <ast.Call object at 0x778c88a80c70>"
1,cycle,Cycle,60,"(20, [
    (0, 1),
    (1, 2),
    (2, 3),
    ...
    (19, 19),
    (19, 0)
])",False,False,,isomorphism,"格式错误，无法解析为 `(n, [(u,v), ...])`：malformed node or string on line 5: <ast.Call object at 0x778c88a807f0>"
1,cycle,Cycle,62,"(20, [(0, 1), (0, 2), (1, 2), (1, 3), (2, 3), (2, 4), ..., (19, 19), (19, 0)])",False,False,,isomorphism,"第 7 条边不是二元组 `(u,v)`。"
1,cycle,Cycle,63,"(20, [((0,1), (1,2), (2,3), ..., (19,0)])",False,False,,isomorphism,"格式错误，无法解析为 `(n, [(u,v), ...])`：closing parenthesis ']' does not match opening parenthesis '(' (<unknown>, line 1)"
1,cycle,Cycle,65,"(20, [(0,1), (1,2), (2,3), ..., (19,0)])",False,False,,isomorphism,"第 4 条边不是二元组 `(u,v)`。"
1,cycle,Cycle,66,"(20, [(0, 1), (1, 2), (2, 3), ..., (19, 20)])",False,False,,isomorphism,"第 4 条边不是二元组 `(u,v)`。"
1,cycle,Cycle,67,"(20, [
    (0, 1),
    (0, 2),
    (1, 2),
    (1, 3),
    (2, 3),
    (2, 4),
    (3, 4),
    (3, 5),
    (4, 5),
    (4, 6),
    (5, 6),
    (5, 7),
    (6, 7),
    (6, 8),
    (7, 8),
    (7, 9),
 ",True,False,,isomorphism,
1,cycle,Cycle,68,"(20, [
    (0, 1),
    (1, 2),
    (2, 3),
    ...
    (19, 0)
])",False,False,,isomorphism,"格式错误，无法解析为 `(n, [(u,v), ...])`：malformed node or string on line 5: <ast.Call object at 0x778c88a837f0>"
1,cycle,Cycle,70,"(20, [(0,1), (1,2), (2,3), ..., (19,0)])",False,False,,isomorphism,"第 4 条边不是二元组 `(u,v)`。"
1,cycle,Cycle,74,"(20, [(0,1), (1,2), ..., (19,0), (19,0)])",False,False,,isomorphism,"第 3 条边不是二元组 `(u,v)`。"
1,cycle,Cycle,75,"(20, [(0,1), (1,2), (2,3), ..., (19,0)])",False,False,,isomorphism,"第 4 条边不是二元组 `(u,v)`。"
1,cycle,Cycle,76,"(20, [((0,1), (1,2), (2,3), ..., (19,0)),])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
1,cycle,Cycle,77,"(20, [(0,1), (1,2), (2,3), ..., (19,0), (19,19)])",False,False,,isomorphism,"第 4 条边不是二元组 `(u,v)`。"
1,cycle,Cycle,78,"(20, [(0, 1), (1, 2), ..., (19, 9), (0, 9)])",False,False,,isomorphism,"第 3 条边不是二元组 `(u,v)`。"
1,cycle,Cycle,79,"(20, [((0,1), (1,2), (2,3), ..., (19,0))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
1,cycle,Cycle,82,"(20, [(u1,v1), (u2,v2), ...])",False,False,,isomorphism,"格式错误，无法解析为 `(n, [(u,v), ...])`：malformed node or string on line 1: <ast.Name object at 0x778c88a836d0>"
1,cycle,Cycle,83,"(20, [
    (0, 1),
    (1, 2),
    (2, 3),
    ...
    (19, 19),
    (19, 0)
])",False,False,,isomorphism,"格式错误，无法解析为 `(n, [(u,v), ...])`：malformed node or string on line 5: <ast.Call object at 0x778c88a80a30>"
1,cycle,Cycle,84,"(20, [
    (0, 1),
    (1, 2),
    (2, 3),
    ...
    (19, 0),
])",False,False,,isomorphism,"格式错误，无法解析为 `(n, [(u,v), ...])`：malformed node or string on line 5: <ast.Call object at 0x778c88a836d0>"
1,cycle,Cycle,85,"(20, [
    (0, 1),
    (0, 2),
    (1, 3),
    (1, 4),
    (2, 5),
    (2, 6),
    ...
    (19, 18),
    (19, 0)
])",False,False,,isomorphism,"格式错误，无法解析为 `(n, [(u,v), ...])`：malformed node or string on line 8: <ast.Call object at 0x778c88a83940>"
1,cycle,Cycle,87,"(20, [
    (0, 1),
    (0, 2),
    (1, 2),
    (1, 3),
    (2, 3),
    (2, 4),
    (3, 4),
    (3, 5),
    (4, 5),
    (4, 6),
    (5, 6),
    (5, 7),
    (6, 7),
    (6, 8),
    (7, 8),
    (7, 9),
 ",True,False,,isomorphism,
1,cycle,Cycle,88,"(20, [
    (0, 1),
    (1, 2),
    (2, 3),
    ...
    (18, 19),
    (19, 0)
])",False,False,,isomorphism,"格式错误，无法解析为 `(n, [(u,v), ...])`：malformed node or string on line 5: <ast.Call object at 0x778c88a80b50>"
1,cycle,Cycle,90,"(20, [(0, 1), (0, 2), (1, 3), (1, 4), (2, 5), (2, 6), (3, 7), (3, 8), (4, 9), (4, 10), (5, 11), (5, 12), (6, 13), (6, 14), (7, 15), (7, 16), (8, 17), (8, 18), (9, 19), (9, 0)])",True,False,,isomorphism,
1,cycle,Cycle,94,"(20, [('0', '1'), ('1', '2'), ('2', '3'), ..., ('19', '10'), ('10', '0')])",False,False,,isomorphism,"第 4 条边不是二元组 `(u,v)`。"
1,cycle,Cycle,95,"(20, [(0, 1), (1, 2), (2, 3), ..., (19, 20), (20, 0)])",False,False,,isomorphism,"第 4 条边不是二元组 `(u,v)`。"
1,cycle,Cycle,96,"(20, [((0,1), (1,2), (2,3), ..., (19,0))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
1,cycle,Cycle,98,"(20, [(0,1), (1,2), ..., (19,19), (19,0)])",False,False,,isomorphism,"第 3 条边不是二元组 `(u,v)`。"
1,cycle,Cycle,99,"(20, [
    (0, 1),
    (1, 2),
    (2, 3),
    ...
    (18, 19),
    (19, 0)
])",False,False,,isomorphism,"格式错误，无法解析为 `(n, [(u,v), ...])`：malformed node or string on line 5: <ast.Call object at 0x778c88a82d70>"
1,cycle,Cycle,100,"(20, [
    (0, 1),
    (1, 2),
    (2, 3),
    ...
    (19, 19),
    (19, 0)
])",False,False,,isomorphism,"格式错误，无法解析为 `(n, [(u,v), ...])`：malformed node or string on line 5: <ast.Call object at 0x778c88a83160>"
1,k_regular,k-regular,1,"(20, [
    (0,1), (0,2), (0,3)
    (1,2), (1,3), (1,4)
    ...
    (19,0), (19,1), (19,2)
])",False,False,,isomorphism,"格式错误，无法解析为 `(n, [(u,v), ...])`：invalid syntax. Perhaps you forgot a comma? (<unknown>, line 3)"
1,k_regular,k-regular,2,"(20, [(0, 5), (1, 6), (2, 7), (3, 8), (4, 9), (5, 10), (6, 11), (7, 12), (8, 13), (9, 14), (10, 15), (11, 16), (12, 17), (13, 18), (14, 19)])",True,False,,isomorphism,
1,k_regular,k-regular,3,"(20, [(0,1), (0,2), (1,2), (1,3), (2,3), (2,4), ..., (19,18), (19,17)])",False,False,,isomorphism,"第 7 条边不是二元组 `(u,v)`。"
1,k_regular,k-regular,4,"Sure! Let's work through this step by step.

1. Every node must have exactly 3 neighbors.

Since we want every node to have degree exactly 3, we need to ensure that each node has exactly three neighbo",False,False,,isomorphism,"格式错误，无法解析为 `(n, [(u,v), ...])`：unterminated string literal (detected at line 1) (<unknown>, line 1)"
1,k_regular,k-regular,5,"(20, [(0,1), (0,2), (0,3), (1,4), (1,5), (1,6), (2,7), (2,8), (2,9), (3,10), (3,11), (3,12)])",True,False,,isomorphism,
1,k_regular,k-regular,6,"(20, [
(0,1,2), (0,1,3), (0,2,3), (0,3,1), (0,3,2), (1,2,3), (1,3,2), (2,3,1), (2,3,3),
(3,1,2), (3,2,1), (4,5,6), (5,6,7), (6,7,8), (7,8,9), (8,9,10), (9,10,11), (10,11,12),
(11,12,13), (12,13,14), (",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
1,k_regular,k-regular,7,"(20, [
    (0, 1),
    (0, 2),
    (0, 3),
    (1, 2),
    (1, 3),
    (1, 4),
    (2, 3),
    (2, 4),
    (3, 4),
    (4, 5),
    (4, 6),
    (5, 6),
    (5, 7),
    (6, 7),
    (7, 8),
    (7, 9),
 ",True,False,,isomorphism,
1,k_regular,k-regular,8,"Sure! Let's go through the steps to generate a 3-regular graph with 20 nodes:

1. Every node must have exactly 3 neighbors:

Since every node has degree 3, we need to ensure that each node has exactly",False,False,,isomorphism,"格式错误，无法解析为 `(n, [(u,v), ...])`：unterminated string literal (detected at line 1) (<unknown>, line 1)"
1,k_regular,k-regular,9,"(20, [
    (0, 1, 2),
    (0, 3, 4),
    (1, 2, 5),
    (1, 6, 7),
    (2, 3, 8),
    (2, 9, 10),
    (3, 4, 11),
    (3, 12, 13),
    (4, 5, 14),
    (4, 15, 16),
    (5, 6, 17),
    (5, 18, 19),
   ",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
1,k_regular,k-regular,10,"(20, [(0,1), (0,2), (0,3), (1,4), (1,5), (1,6), (2,7), (2,8), (2,9), (3,10), (3,11), (3,12), (4,13), (4,14), (5,15), (5,16), (6,17), (6,18), (7,19)])",True,False,,isomorphism,
1,k_regular,k-regular,11,"(20, [
    (0, 1, 2),
    (0, 3, 4),
    (0, 5, 6),
    (1, 2, 7),
    (1, 8, 9),
    (2, 3, 10),
    (2, 11, 12),
    (3, 4, 13),
    (3, 14, 15),
    (4, 5, 16),
    (4, 17, 18),
    (5, 6, 19),
   ",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
1,k_regular,k-regular,12,"(20, [
    (0, 1), (0, 2), (0, 3),
    (1, 0), (1, 2), (1, 3),
    (2, 0), (2, 1), (2, 3),
    (3, 0), (3, 1), (3, 2)
])",True,False,,isomorphism,
1,k_regular,k-regular,13,"(20, [
    (0, 1, 2),
    (1, 3, 4),
    (2, 5, 6),
    (3, 7, 8),
    (4, 9, 10),
    (5, 11, 12),
    (6, 13, 14),
    (7, 15, 16),
    (8, 17, 18),
    (9, 19, 20)
])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
1,k_regular,k-regular,14,"(20, [(0, 1), (0, 2), (0, 3), (1, 4), (1, 5), (2, 4), (2, 5), (3, 4), (3, 5), (4, 1), (4, 2), (5, 1), (5, 2), (0, 4), (0, 5)])",True,False,,isomorphism,
1,k_regular,k-regular,15,"(20, [(0,1), (0,2), (0,3), (1,4), (1,5), (1,6), (2,7), (2,8), (2,9), (3,10), (3,11), (3,12)])",True,False,,isomorphism,
1,k_regular,k-regular,16,"(20, [
    (0, 1, 2),
    (1, 3, 4),
    (2, 5, 6),
    (3, 7, 8),
    (4, 9, 10),
    (5, 11, 12),
    (6, 13, 14),
    (7, 15, 16),
    (8, 17, 18),
    (9, 19, 20)
])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
1,k_regular,k-regular,17,"(20, [('0', '1'), ('0', '2'), ('0', '3'),
('1', '2'), ('1', '3'), ('2', '3'),
('4', '5'), ('4', '6'), ('4', '7'),
('5', '6'), ('5', '7'), ('6', '7'),
('8', '9'), ('8', '10'), ('8', '11'),
('9', '10'),",True,False,,isomorphism,
1,k_regular,k-regular,18,"(20, [(0,1), (0,2), (0,3), (1,4), (1,5), (1,6), (2,7), (2,8), (2,9), (3,10), (3,11), (3,12)])",True,False,,isomorphism,
1,k_regular,k-regular,19,"(20, [((0, 1), (0, 2), (0, 3)), ((1, 4), (1, 5), (1, 6)), ((2, 5), (2, 6), (2, 7)), ((3, 6), (3, 7), (3, 8))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
1,k_regular,k-regular,20,"(20, [(0, 1), (0, 2), (1, 3), (1, 4), (2, 5), (2, 6), (3, 7), (3, 8), (4, 9), (4, 10), (5, 11), (5, 12), (6, 13), (6, 14), (7, 15), (7, 16), (8, 17), (8, 18), (9, 19), (9, 20)])",False,False,,isomorphism,第 20 条边端点越界（节点范围应为 0..19）。
1,k_regular,k-regular,21,"(20, [
    (0, 1, 2),
    (1, 3, 4),
    (2, 5, 6),
    (3, 7, 8),
    (4, 9, 10),
    (5, 11, 12),
    (6, 13, 14),
    (7, 15, 16),
    (8, 17, 18),
    (9, 19, 1)
])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
1,k_regular,k-regular,22,"(20, [(0,1), (0,2), (0,3), (1,4), (1,5), (1,6), (2,7), (2,8), (2,9), (3,10), (3,11), (3,12), (4,13), (4,14), (4,15), (5,16), (5,17), (5,18), (6,19), (6,20)])",False,False,,isomorphism,第 20 条边端点越界（节点范围应为 0..19）。
1,k_regular,k-regular,23,"(20, [
    (0, 1, 2),
    (1, 3, 4),
    (2, 5, 6),
    (3, 7, 8),
    (4, 9, 10),
    (5, 11, 12),
    (6, 13, 14),
    (7, 15, 16),
    (8, 17, 18),
    (9, 19, 20)
])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
1,k_regular,k-regular,24,"(20, [
    (0, 1),
    (0, 2),
    (0, 3),
    (1, 4),
    (1, 5),
    (1, 6),
    (2, 7),
    (2, 8),
    (2, 9),
    (3, 10),
    (3, 11),
    (3, 12),
    (4, 13),
    (4, 14),
    (4, 15),
    (5,",False,False,,isomorphism,第 20 条边端点越界（节点范围应为 0..19）。
1,k_regular,k-regular,25,"(20, [
    (0, 1, 2),
    (1, 3, 4),
    (2, 5, 6),
    (3, 7, 8),
    (4, 9, 10),
    (5, 11, 12),
    (6, 13, 14),
    (7, 15, 16),
    (8, 17, 18),
    (9, 19, 20)
])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
1,k_regular,k-regular,26,"(20, [((0,1), (0,2), (0,3)), ((1,4), (1,5), (1,6)), ((2,7), (2,8), (2,9)), ((3,10), (3,11), (3,12)), ((4,13), (4,14), (4,15)), ((5,16), (5,17), (5,18)), ((6,19), (6,20), (6,21))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
1,k_regular,k-regular,27,"(20, [((0, 1), (0, 2), (0, 3)), ((1, 2), (1, 3)), ((2, 3), (3, 1)), ((3, 1), (1, 2))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
1,k_regular,k-regular,28,"(20, [(0,1), (0,2), (0,3), (1,4), (1,5), (1,6), (2,7), (2,8), (2,9), (3,10), (3,11), (3,12), (4,13), (4,14), (4,15), (5,16), (5,17), (5,18), (6,19), (6,20)])",False,False,,isomorphism,第 20 条边端点越界（节点范围应为 0..19）。
1,k_regular,k-regular,29,"(20, [
  (0, 1), (0, 2), (0, 3),
  (1, 4), (1, 5), (1, 6),
  (2, 7), (2, 8), (2, 9),
  (3, 10), (3, 11), (3, 12),
  (4, 13), (4, 14), (4, 15),
  (5, 16), (5, 17), (5, 18),
  (6, 19), (6, 20), (6, 21)
",False,False,,isomorphism,第 20 条边端点越界（节点范围应为 0..19）。
1,k_regular,k-regular,30,"(20, [
    (0, 1, 2),
    (1, 3, 4),
    (2, 5, 6),
    (3, 7, 8),
    (4, 9, 10),
    (5, 11, 12),
    (6, 13, 14),
    (7, 15, 16),
    (8, 17, 18),
    (9, 19, 20)
])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
1,k_regular,k-regular,31,"(20, [
    (0, 1),
    (0, 2),
    (0, 3),
    (1, 4),
    (1, 5),
    (1, 6),
    (2, 4),
    (2, 5),
    (2, 6),
    (3, 4),
    (3, 5),
    (3, 6),
    (4, 7),
    (4, 8),
    (4, 9),
    (5, 7),
 ",True,False,,isomorphism,
1,k_regular,k-regular,32,"(20, [
    (0, 1),
    (0, 2),
    (0, 3),
    (1, 4),
    (1, 5),
    (1, 6),
    (2, 7),
    (2, 8),
    (2, 9),
    (3, 10),
    (3, 11),
    (3, 12),
    (4, 13),
    (4, 14),
    (4, 15),
    (5,",False,False,,isomorphism,第 20 条边端点越界（节点范围应为 0..19）。
1,k_regular,k-regular,33,"(20, [((0, 1), (0, 2), (0, 3)), ((1, 4), (1, 5), (1, 6)), ((2, 7), (2, 8), (2, 9)), ((3, 10), (3, 11), (3, 12)), ((4, 11), (4, 12), (4, 13)), ((5, 12), (5, 13), (5, 14)), ((6, 13), (6, 14), (6, 15))])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
1,k_regular,k-regular,34,"(20, [(0,1), (0,2), (0,3), (1,4), (1,5), (1,6), (2,7), (2,8), (2,9), (3,10), (3,11), (3,12)])",True,False,,isomorphism,
1,k_regular,k-regular,35,"(20, [
    (0,1),
    (1,2),
    (2,3),
    (4,5),
    (5,6),
    (6,7),
    (8,9),
    (9,10),
    (10,11),
    (12,13),
    (13,14),
    (14,15),
    (16,17),
    (17,18),
    (18,19),
    (19,0)
])",True,False,,isomorphism,
1,k_regular,k-regular,36,"(20, [
    (0, 1),
    (0, 2),
    (0, 3),
    (1, 4),
    (1, 5),
    (1, 6),
    (2, 7),
    (2, 8),
    (2, 9),
    (3, 10),
    (3, 11),
    (3, 12),
    (4, 13),
    (4, 14),
    (4, 15),
    (5,",False,False,,isomorphism,第 20 条边端点越界（节点范围应为 0..19）。
1,k_regular,k-regular,37,"(20, [
    (0, 1),
    (0, 2),
    (0, 3),
    (1, 4),
    (1, 5),
    (1, 6),
    (2, 7),
    (2, 8),
    (2, 9),
    (3, 10),
    (3, 11),
    (3, 12)
])",True,False,,isomorphism,
1,k_regular,k-regular,38,"(20, [
    (0, 1, 2),
    (1, 3, 4),
    (2, 5, 6),
    (3, 7, 8),
    (4, 9, 10),
    (5, 11, 12),
    (6, 13, 14),
    (7, 15, 16),
    (8, 17, 18),
    (9, 19, 20)
])",False,False,,isomorphism,"第 1 条边不是二元组 `(u,v)`。"
1,k_regular,k-regular,39,"(20, [
    (0, 1), (0, 2), (0, 3),
    (1, 4), (1, 5), (1, 6),
    (2, 7), (2, 8), (2, 9),
    (3, 10), (3, 11), (3, 12),
    (4, 13), (4, 14), (4, 15),
    (5, 16), (5, 17), (5, 18),
    (6, 19), (6,",False,False,,isomorphism,第 20 条边端点越界（节点范围应为 0..19）。
1,k_regular,k-regular,40,"(20, [
    (0, 1),
    (0, 2),
    (1, 3),
    (1, 4),
    (2, 5),
    (2, 6),
    (3, 7),
    (3, 8),
    (4, 9),
    (4, 10),
    (5, 11),
    (5, 12),
    (6, 13),
    (6, 14),
    (7, 15),
    (7,",False,False,,isomorphism,第 20 条边端点越界（节点范围应为 0..19）。
1,k_regular,k-regular,41,"(20, [(0,1), (0,2), (0,3), (1,4), (1,5), (1,6), (2,7), (2,8), (2,9), (3,10), (3,11), (3,12)])",True,False,,isomorphism,
